x,y,z 
2487.134,21928.474,775.0
2487.134,22426.873,770.0
2487.134,22925.272,760.0
2487.134,23423.58,753.0
2487.134,23921.979,748.0
2487.134,24420.378,747.0
2487.134,24918.777,738.0
2487.134,25417.084,728.0
2487.134,25915.483,719.0
2487.134,26413.882,711.0
2487.134,26912.281,701.0
2487.134,27410.589,697.0
2487.134,27908.988,691.0
2487.134,28407.386,683.0
2487.134,28905.785,675.0
2487.134,29404.093,670.0
2487.134,29902.491,663.0
2487.134,30400.89,658.0
2487.134,30899.198,653.0
2487.134,31397.596,645.0
2487.134,31895.995,642.0
2487.134,32394.394,638.0
2487.134,32892.701,637.0
2487.134,33391.1,633.0
2487.134,33889.498,633.0
2487.134,34387.897,645.0
2487.134,34886.204,657.0
2487.134,35384.603,675.0
2487.134,35883.001,699.0
2487.134,36381.4,704.0
2487.134,36879.707,659.0
2487.134,37378.105,656.0
2487.134,37876.503,642.0
2487.134,38374.81,566.0
2487.134,38873.209,563.0
2487.134,39371.607,563.0
2487.134,39870.005,561.0
2487.134,40368.312,558.0
2487.134,40866.71,557.0
2487.134,41365.109,556.0
2487.134,41863.507,549.0
2487.134,42361.813,546.0
2487.134,42860.212,544.0
2487.134,43358.61,539.0
2487.134,43857.008,537.0
2487.134,44355.314,534.0
2487.134,44853.712,530.0
2487.134,45352.11,526.0
2487.134,45850.417,525.0
2487.134,46348.815,536.0
2487.134,46847.213,561.0
2487.134,47345.61,599.0
2487.134,47843.917,554.0
2487.134,48342.314,534.0
2487.134,48840.712,522.0
2487.134,49339.11,522.0
2487.134,49837.416,520.0
2487.134,50335.814,518.0
2487.134,50834.211,518.0
2487.134,51332.609,516.0
2487.134,51830.915,516.0
2487.134,52329.312,514.0
2487.134,52827.71,511.0
2487.134,53326.016,512.0
2487.134,53824.413,511.0
2487.134,54322.81,510.0
2487.134,54821.207,505.0
2487.134,55319.513,500.0
2487.134,55817.91,499.0
2487.134,56316.308,494.0
2487.134,56814.705,490.0
2487.134,57313.01,484.0
2487.134,57811.407,483.0
2487.134,58309.804,478.0
2487.134,58808.201,475.0
2487.134,59306.507,471.0
2487.134,59804.903,470.0
2487.134,60303.3,468.0
2487.134,60801.606,467.0
2487.134,61300.002,463.0
2487.134,61798.399,463.0
2487.134,62296.796,459.0
2487.134,62795.101,458.0
2487.134,63293.497,457.0
2487.134,63791.894,455.0
2487.134,64290.29,457.0
2487.134,64788.595,453.0
2487.134,65286.991,453.0
2487.134,65785.388,451.0
2487.134,66283.784,451.0
2487.134,66782.089,449.0
2487.134,67280.485,448.0
2487.134,67778.881,450.0
2487.134,68277.185,448.0
2487.134,68775.581,451.0
2487.134,69273.977,446.0
2487.134,69772.373,447.0
2487.134,70270.678,447.0
2487.134,70769.073,447.0
2487.134,71267.469,447.0
2487.134,71765.865,446.0
2487.134,72264.169,447.0
2487.134,72762.565,445.0
2487.134,73260.96,446.0
2487.134,73759.356,446.0
2487.134,74257.659,447.0
2487.134,74756.055,448.0
2487.134,75254.45,450.0
2487.134,75752.754,447.0
2487.134,76251.149,448.0
2487.134,76749.544,451.0
2487.134,77247.939,450.0
2487.134,77746.243,443.0
2487.134,78244.638,444.0
2487.134,78743.033,447.0
2487.134,79241.428,447.0
2487.134,79739.731,449.0
2487.134,80238.126,446.0
2487.134,80736.52,444.0
2487.134,81234.915,443.0
2487.134,81733.218,445.0
2487.134,82231.613,444.0
2487.134,82730.007,443.0
2487.134,83228.31,443.0
2487.134,83726.704,441.0
2487.134,84225.098,440.0
2487.134,84723.493,441.0
2487.134,85221.795,442.0
2487.134,85720.189,440.0
2487.134,86218.583,441.0
2487.134,86716.977,439.0
2487.134,87215.28,439.0
2487.134,87713.673,437.0
2487.134,88212.067,440.0
2487.134,88710.461,438.0
2487.134,89208.763,439.0
2487.134,89707.157,439.0
2487.134,90205.55,437.0
2487.134,90703.852,437.0
2487.134,91202.245,436.0
2487.134,91700.639,437.0
2487.134,92199.032,435.0
2487.134,92697.334,436.0
2487.134,93195.727,436.0
2487.134,93694.12,434.0
2487.134,94192.513,436.0
2487.134,94690.814,435.0
2487.134,95189.207,433.0
2487.134,95687.599,435.0
2487.134,96185.992,434.0
2487.134,96684.293,437.0
2487.134,97182.686,435.0
2984.604,0.0,1429.0
2984.604,498.399,1425.0
2984.604,996.707,1429.0
2984.604,1495.107,1442.0
2984.604,1993.506,1463.0
2984.604,2491.906,1488.0
2984.604,2990.214,1523.0
2984.604,3488.613,1568.0
2984.604,3987.013,1538.0
2984.604,4485.412,1517.0
2984.604,4983.72,1467.0
2984.604,5482.12,1426.0
2984.604,5980.519,1391.0
2984.604,6478.919,1386.0
2984.604,6977.227,1387.0
2984.604,7475.626,1413.0
2984.604,7974.025,1444.0
2984.604,8472.333,1464.0
2984.604,8970.733,1486.0
2984.604,9469.132,1507.0
2984.604,9967.532,1513.0
2984.604,10465.839,1467.0
2984.604,10964.239,1499.0
2984.604,11462.638,1422.0
2984.604,11961.038,1363.0
2984.604,12459.346,1322.0
2984.604,12957.745,1361.0
2984.604,13456.144,1321.0
2984.604,13954.544,1293.0
2984.604,14452.851,1263.0
2984.604,14951.251,1230.0
2984.604,15449.65,1211.0
2984.604,15947.958,1155.0
2984.604,16446.357,1166.0
2984.604,16944.756,1198.0
2984.604,17443.156,1150.0
2984.604,17941.463,1074.0
2984.604,18439.863,1011.0
2984.604,18938.262,965.0
2984.604,19436.661,950.0
2984.604,19934.969,935.0
2984.604,20433.368,901.0
2984.604,20931.767,875.0
2984.604,21430.166,781.0
2984.604,21928.474,762.0
2984.604,22426.873,759.0
2984.604,22925.272,754.0
2984.604,23423.58,747.0
2984.604,23921.979,738.0
2984.604,24420.378,737.0
2984.604,24918.777,733.0
2984.604,25417.084,723.0
2984.604,25915.483,714.0
2984.604,26413.882,706.0
2984.604,26912.281,699.0
2984.604,27410.589,692.0
2984.604,27908.988,684.0
2984.604,28407.386,679.0
2984.604,28905.785,673.0
2984.604,29404.093,668.0
2984.604,29902.491,659.0
2984.604,30400.89,655.0
2984.604,30899.198,649.0
2984.604,31397.596,644.0
2984.604,31895.995,640.0
2984.604,32394.394,636.0
2984.604,32892.701,629.0
2984.604,33391.1,630.0
2984.604,33889.498,632.0
2984.604,34387.897,645.0
2984.604,34886.204,663.0
2984.604,35384.603,700.0
2984.604,35883.001,747.0
2984.604,36381.4,834.0
2984.604,36879.707,690.0
2984.604,37378.105,640.0
2984.604,37876.503,643.0
2984.604,38374.81,562.0
2984.604,38873.209,554.0
2984.604,39371.607,557.0
2984.604,39870.005,552.0
2984.604,40368.312,553.0
2984.604,40866.71,551.0
2984.604,41365.109,552.0
2984.604,41863.507,551.0
2984.604,42361.813,546.0
2984.604,42860.212,540.0
2984.604,43358.61,539.0
2984.604,43857.008,536.0
2984.604,44355.314,533.0
2984.604,44853.712,526.0
2984.604,45352.11,526.0
2984.604,45850.417,524.0
2984.604,46348.815,530.0
2984.604,46847.213,536.0
2984.604,47345.61,544.0
2984.604,47843.917,540.0
2984.604,48342.314,531.0
2984.604,48840.712,524.0
2984.604,49339.11,518.0
2984.604,49837.416,520.0
2984.604,50335.814,517.0
2984.604,50834.211,516.0
2984.604,51332.609,513.0
2984.604,51830.915,514.0
2984.604,52329.312,512.0
2984.604,52827.71,510.0
2984.604,53326.016,509.0
2984.604,53824.413,507.0
2984.604,54322.81,504.0
2984.604,54821.207,501.0
2984.604,55319.513,498.0
2984.604,55817.91,497.0
2984.604,56316.308,493.0
2984.604,56814.705,488.0
2984.604,57313.01,485.0
2984.604,57811.407,480.0
2984.604,58309.804,479.0
2984.604,58808.201,474.0
2984.604,59306.507,473.0
2984.604,59804.903,471.0
2984.604,60303.3,467.0
2984.604,60801.606,463.0
2984.604,61300.002,465.0
2984.604,61798.399,462.0
2984.604,62296.796,460.0
2984.604,62795.101,460.0
2984.604,63293.497,457.0
2984.604,63791.894,456.0
2984.604,64290.29,455.0
2984.604,64788.595,455.0
2984.604,65286.991,454.0
2984.604,65785.388,450.0
2984.604,66283.784,450.0
2984.604,66782.089,451.0
2984.604,67280.485,451.0
2984.604,67778.881,450.0
2984.604,68277.185,451.0
2984.604,68775.581,448.0
2984.604,69273.977,449.0
2984.604,69772.373,447.0
2984.604,70270.678,448.0
2984.604,70769.073,449.0
2984.604,71267.469,447.0
2984.604,71765.865,447.0
2984.604,72264.169,447.0
2984.604,72762.565,447.0
2984.604,73260.96,446.0
2984.604,73759.356,448.0
2984.604,74257.659,447.0
2984.604,74756.055,448.0
2984.604,75254.45,449.0
2984.604,75752.754,447.0
2984.604,76251.149,448.0
2984.604,76749.544,448.0
2984.604,77247.939,445.0
2984.604,77746.243,445.0
2984.604,78244.638,446.0
2984.604,78743.033,445.0
2984.604,79241.428,445.0
2984.604,79739.731,445.0
2984.604,80238.126,449.0
2984.604,80736.52,442.0
2984.604,81234.915,446.0
2984.604,81733.218,444.0
2984.604,82231.613,444.0
2984.604,82730.007,443.0
2984.604,83228.31,443.0
2984.604,83726.704,443.0
2984.604,84225.098,443.0
2984.604,84723.493,442.0
2984.604,85221.795,441.0
2984.604,85720.189,442.0
2984.604,86218.583,440.0
2984.604,86716.977,439.0
2984.604,87215.28,441.0
2984.604,87713.673,441.0
2984.604,88212.067,440.0
2984.604,88710.461,439.0
2984.604,89208.763,437.0
2984.604,89707.157,441.0
2984.604,90205.55,438.0
2984.604,90703.852,438.0
2984.604,91202.245,437.0
2984.604,91700.639,438.0
2984.604,92199.032,437.0
2984.604,92697.334,437.0
2984.604,93195.727,435.0
2984.604,93694.12,438.0
2984.604,94192.513,438.0
2984.604,94690.814,435.0
2984.604,95189.207,435.0
2984.604,95687.599,435.0
2984.604,96185.992,436.0
2984.604,96684.293,435.0
2984.604,97182.686,436.0
3481.963,0.0,1438.0
3481.963,498.399,1444.0
3481.963,996.707,1445.0
3481.963,1495.107,1459.0
3481.963,1993.506,1483.0
3481.963,2491.906,1510.0
3481.963,2990.214,1547.0
3481.963,3488.613,1595.0
3481.963,3987.013,1640.0
3481.963,4485.412,1601.0
3481.963,4983.72,1508.0
3481.963,5482.12,1459.0
3481.963,5980.519,1405.0
3481.963,6478.919,1400.0
3481.963,6977.227,1404.0
3481.963,7475.626,1428.0
3481.963,7974.025,1499.0
3481.963,8472.333,1495.0
3481.963,8970.733,1478.0
3481.963,9469.132,1493.0
3481.963,9967.532,1469.0
3481.963,10465.839,1478.0
3481.963,10964.239,1456.0
3481.963,11462.638,1382.0
3481.963,11961.038,1330.0
3481.963,12459.346,1339.0
3481.963,12957.745,1385.0
3481.963,13456.144,1249.0
3481.963,13954.544,1243.0
3481.963,14452.851,1219.0
3481.963,14951.251,1271.0
3481.963,15449.65,1217.0
3481.963,15947.958,1141.0
3481.963,16446.357,1102.0
3481.963,16944.756,1103.0
3481.963,17443.156,1088.0
3481.963,17941.463,1046.0
3481.963,18439.863,998.0
3481.963,18938.262,982.0
3481.963,19436.661,972.0
3481.963,19934.969,956.0
3481.963,20433.368,924.0
3481.963,20931.767,896.0
3481.963,21430.166,781.0
3481.963,21928.474,757.0
3481.963,22426.873,750.0
3481.963,22925.272,746.0
3481.963,23423.58,740.0
3481.963,23921.979,733.0
3481.963,24420.378,728.0
3481.963,24918.777,725.0
3481.963,25417.084,719.0
3481.963,25915.483,710.0
3481.963,26413.882,702.0
3481.963,26912.281,696.0
3481.963,27410.589,689.0
3481.963,27908.988,681.0
3481.963,28407.386,675.0
3481.963,28905.785,671.0
3481.963,29404.093,665.0
3481.963,29902.491,658.0
3481.963,30400.89,653.0
3481.963,30899.198,649.0
3481.963,31397.596,645.0
3481.963,31895.995,639.0
3481.963,32394.394,635.0
3481.963,32892.701,630.0
3481.963,33391.1,628.0
3481.963,33889.498,627.0
3481.963,34387.897,642.0
3481.963,34886.204,662.0
3481.963,35384.603,699.0
3481.963,35883.001,699.0
3481.963,36381.4,698.0
3481.963,36879.707,690.0
3481.963,37378.105,607.0
3481.963,37876.503,587.0
3481.963,38374.81,562.0
3481.963,38873.209,552.0
3481.963,39371.607,548.0
3481.963,39870.005,548.0
3481.963,40368.312,549.0
3481.963,40866.71,547.0
3481.963,41365.109,547.0
3481.963,41863.507,544.0
3481.963,42361.813,542.0
3481.963,42860.212,539.0
3481.963,43358.61,535.0
3481.963,43857.008,534.0
3481.963,44355.314,531.0
3481.963,44853.712,528.0
3481.963,45352.11,525.0
3481.963,45850.417,524.0
3481.963,46348.815,522.0
3481.963,46847.213,526.0
3481.963,47345.61,528.0
3481.963,47843.917,530.0
3481.963,48342.314,525.0
3481.963,48840.712,519.0
3481.963,49339.11,518.0
3481.963,49837.416,518.0
3481.963,50335.814,518.0
3481.963,50834.211,517.0
3481.963,51332.609,513.0
3481.963,51830.915,511.0
3481.963,52329.312,510.0
3481.963,52827.71,509.0
3481.963,53326.016,506.0
3481.963,53824.413,510.0
3481.963,54322.81,504.0
3481.963,54821.207,498.0
3481.963,55319.513,497.0
3481.963,55817.91,491.0
3481.963,56316.308,489.0
3481.963,56814.705,487.0
3481.963,57313.01,483.0
3481.963,57811.407,479.0
3481.963,58309.804,476.0
3481.963,58808.201,474.0
3481.963,59306.507,472.0
3481.963,59804.903,470.0
3481.963,60303.3,466.0
3481.963,60801.606,464.0
3481.963,61300.002,463.0
3481.963,61798.399,463.0
3481.963,62296.796,462.0
3481.963,62795.101,458.0
3481.963,63293.497,459.0
3481.963,63791.894,459.0
3481.963,64290.29,454.0
3481.963,64788.595,454.0
3481.963,65286.991,455.0
3481.963,65785.388,451.0
3481.963,66283.784,453.0
3481.963,66782.089,451.0
3481.963,67280.485,449.0
3481.963,67778.881,450.0
3481.963,68277.185,450.0
3481.963,68775.581,450.0
3481.963,69273.977,449.0
3481.963,69772.373,448.0
3481.963,70270.678,449.0
3481.963,70769.073,447.0
3481.963,71267.469,448.0
3481.963,71765.865,447.0
3481.963,72264.169,447.0
3481.963,72762.565,445.0
3481.963,73260.96,447.0
3481.963,73759.356,449.0
3481.963,74257.659,446.0
3481.963,74756.055,448.0
3481.963,75254.45,449.0
3481.963,75752.754,448.0
3481.963,76251.149,451.0
3481.963,76749.544,450.0
3481.963,77247.939,447.0
3481.963,77746.243,446.0
3481.963,78244.638,448.0
3481.963,78743.033,446.0
3481.963,79241.428,448.0
3481.963,79739.731,450.0
3481.963,80238.126,447.0
3481.963,80736.52,446.0
3481.963,81234.915,446.0
3481.963,81733.218,446.0
3481.963,82231.613,447.0
3481.963,82730.007,443.0
3481.963,83228.31,443.0
3481.963,83726.704,442.0
3481.963,84225.098,440.0
3481.963,84723.493,442.0
3481.963,85221.795,441.0
3481.963,85720.189,441.0
3481.963,86218.583,440.0
3481.963,86716.977,441.0
3481.963,87215.28,441.0
3481.963,87713.673,439.0
3481.963,88212.067,440.0
3481.963,88710.461,440.0
3481.963,89208.763,441.0
3481.963,89707.157,440.0
3481.963,90205.55,436.0
3481.963,90703.852,436.0
3481.963,91202.245,436.0
3481.963,91700.639,438.0
3481.963,92199.032,438.0
3481.963,92697.334,438.0
3481.963,93195.727,435.0
3481.963,93694.12,436.0
3481.963,94192.513,437.0
3481.963,94690.814,438.0
3481.963,95189.207,437.0
3481.963,95687.599,435.0
3481.963,96185.992,435.0
3481.963,96684.293,438.0
3481.963,97182.686,434.0
3979.433,0.0,1457.0
3979.433,498.399,1461.0
3979.433,996.707,1469.0
3979.433,1495.107,1484.0
3979.433,1993.506,1502.0
3979.433,2491.906,1533.0
3979.433,2990.214,1549.0
3979.433,3488.613,1609.0
3979.433,3987.013,1619.0
3979.433,4485.412,1581.0
3979.433,4983.72,1515.0
3979.433,5482.12,1476.0
3979.433,5980.519,1421.0
3979.433,6478.919,1412.0
3979.433,6977.227,1423.0
3979.433,7475.626,1449.0
3979.433,7974.025,1508.0
3979.433,8472.333,1493.0
3979.433,8970.733,1489.0
3979.433,9469.132,1449.0
3979.433,9967.532,1396.0
3979.433,10465.839,1372.0
3979.433,10964.239,1353.0
3979.433,11462.638,1329.0
3979.433,11961.038,1291.0
3979.433,12459.346,1317.0
3979.433,12957.745,1273.0
3979.433,13456.144,1240.0
3979.433,13954.544,1196.0
3979.433,14452.851,1171.0
3979.433,14951.251,1171.0
3979.433,15449.65,1154.0
3979.433,15947.958,1119.0
3979.433,16446.357,1074.0
3979.433,16944.756,1051.0
3979.433,17443.156,1043.0
3979.433,17941.463,1007.0
3979.433,18439.863,984.0
3979.433,18938.262,971.0
3979.433,19436.661,959.0
3979.433,19934.969,944.0
3979.433,20433.368,949.0
3979.433,20931.767,882.0
3979.433,21430.166,772.0
3979.433,21928.474,749.0
3979.433,22426.873,740.0
3979.433,22925.272,737.0
3979.433,23423.58,729.0
3979.433,23921.979,727.0
3979.433,24420.378,720.0
3979.433,24918.777,715.0
3979.433,25417.084,712.0
3979.433,25915.483,705.0
3979.433,26413.882,698.0
3979.433,26912.281,690.0
3979.433,27410.589,684.0
3979.433,27908.988,676.0
3979.433,28407.386,671.0
3979.433,28905.785,666.0
3979.433,29404.093,662.0
3979.433,29902.491,658.0
3979.433,30400.89,651.0
3979.433,30899.198,650.0
3979.433,31397.596,644.0
3979.433,31895.995,636.0
3979.433,32394.394,630.0
3979.433,32892.701,628.0
3979.433,33391.1,623.0
3979.433,33889.498,621.0
3979.433,34387.897,632.0
3979.433,34886.204,642.0
3979.433,35384.603,660.0
3979.433,35883.001,669.0
3979.433,36381.4,639.0
3979.433,36879.707,644.0
3979.433,37378.105,611.0
3979.433,37876.503,586.0
3979.433,38374.81,552.0
3979.433,38873.209,546.0
3979.433,39371.607,542.0
3979.433,39870.005,547.0
3979.433,40368.312,543.0
3979.433,40866.71,543.0
3979.433,41365.109,541.0
3979.433,41863.507,540.0
3979.433,42361.813,539.0
3979.433,42860.212,538.0
3979.433,43358.61,537.0
3979.433,43857.008,531.0
3979.433,44355.314,528.0
3979.433,44853.712,525.0
3979.433,45352.11,522.0
3979.433,45850.417,522.0
3979.433,46348.815,522.0
3979.433,46847.213,522.0
3979.433,47345.61,523.0
3979.433,47843.917,520.0
3979.433,48342.314,518.0
3979.433,48840.712,519.0
3979.433,49339.11,517.0
3979.433,49837.416,519.0
3979.433,50335.814,517.0
3979.433,50834.211,515.0
3979.433,51332.609,512.0
3979.433,51830.915,509.0
3979.433,52329.312,509.0
3979.433,52827.71,506.0
3979.433,53326.016,506.0
3979.433,53824.413,501.0
3979.433,54322.81,499.0
3979.433,54821.207,494.0
3979.433,55319.513,492.0
3979.433,55817.91,490.0
3979.433,56316.308,487.0
3979.433,56814.705,484.0
3979.433,57313.01,481.0
3979.433,57811.407,478.0
3979.433,58309.804,475.0
3979.433,58808.201,471.0
3979.433,59306.507,472.0
3979.433,59804.903,468.0
3979.433,60303.3,469.0
3979.433,60801.606,465.0
3979.433,61300.002,465.0
3979.433,61798.399,463.0
3979.433,62296.796,462.0
3979.433,62795.101,462.0
3979.433,63293.497,458.0
3979.433,63791.894,458.0
3979.433,64290.29,455.0
3979.433,64788.595,455.0
3979.433,65286.991,455.0
3979.433,65785.388,456.0
3979.433,66283.784,452.0
3979.433,66782.089,451.0
3979.433,67280.485,450.0
3979.433,67778.881,451.0
3979.433,68277.185,451.0
3979.433,68775.581,451.0
3979.433,69273.977,450.0
3979.433,69772.373,452.0
3979.433,70270.678,449.0
3979.433,70769.073,449.0
3979.433,71267.469,447.0
3979.433,71765.865,449.0
3979.433,72264.169,445.0
3979.433,72762.565,448.0
3979.433,73260.96,446.0
3979.433,73759.356,446.0
3979.433,74257.659,449.0
3979.433,74756.055,449.0
3979.433,75254.45,448.0
3979.433,75752.754,448.0
3979.433,76251.149,450.0
3979.433,76749.544,448.0
3979.433,77247.939,448.0
3979.433,77746.243,447.0
3979.433,78244.638,448.0
3979.433,78743.033,449.0
3979.433,79241.428,447.0
3979.433,79739.731,448.0
3979.433,80238.126,446.0
3979.433,80736.52,449.0
3979.433,81234.915,445.0
3979.433,81733.218,447.0
3979.433,82231.613,446.0
3979.433,82730.007,445.0
3979.433,83228.31,443.0
3979.433,83726.704,441.0
3979.433,84225.098,442.0
3979.433,84723.493,443.0
3979.433,85221.795,443.0
3979.433,85720.189,443.0
3979.433,86218.583,444.0
3979.433,86716.977,440.0
3979.433,87215.28,441.0
3979.433,87713.673,438.0
3979.433,88212.067,442.0
3979.433,88710.461,441.0
3979.433,89208.763,439.0
3979.433,89707.157,440.0
3979.433,90205.55,439.0
3979.433,90703.852,439.0
3979.433,91202.245,437.0
3979.433,91700.639,441.0
3979.433,92199.032,439.0
3979.433,92697.334,438.0
3979.433,93195.727,438.0
3979.433,93694.12,440.0
3979.433,94192.513,439.0
3979.433,94690.814,436.0
3979.433,95189.207,436.0
3979.433,95687.599,435.0
3979.433,96185.992,435.0
3979.433,96684.293,435.0
3979.433,97182.686,435.0
4476.791,0.0,1468.0
4476.791,498.399,1472.0
4476.791,996.707,1489.0
4476.791,1495.107,1502.0
4476.791,1993.506,1525.0
4476.791,2491.906,1558.0
4476.791,2990.214,1629.0
4476.791,3488.613,1548.0
4476.791,3987.013,1552.0
4476.791,4485.412,1536.0
4476.791,4983.72,1494.0
4476.791,5482.12,1463.0
4476.791,5980.519,1421.0
4476.791,6478.919,1426.0
4476.791,6977.227,1436.0
4476.791,7475.626,1452.0
4476.791,7974.025,1473.0
4476.791,8472.333,1517.0
4476.791,8970.733,1483.0
4476.791,9469.132,1427.0
4476.791,9967.532,1428.0
4476.791,10465.839,1353.0
4476.791,10964.239,1308.0
4476.791,11462.638,1296.0
4476.791,11961.038,1267.0
4476.791,12459.346,1278.0
4476.791,12957.745,1279.0
4476.791,13456.144,1199.0
4476.791,13954.544,1172.0
4476.791,14452.851,1149.0
4476.791,14951.251,1132.0
4476.791,15449.65,1112.0
4476.791,15947.958,1078.0
4476.791,16446.357,1058.0
4476.791,16944.756,1016.0
4476.791,17443.156,997.0
4476.791,17941.463,980.0
4476.791,18439.863,967.0
4476.791,18938.262,941.0
4476.791,19436.661,926.0
4476.791,19934.969,923.0
4476.791,20433.368,936.0
4476.791,20931.767,885.0
4476.791,21430.166,763.0
4476.791,21928.474,749.0
4476.791,22426.873,736.0
4476.791,22925.272,729.0
4476.791,23423.58,724.0
4476.791,23921.979,720.0
4476.791,24420.378,714.0
4476.791,24918.777,708.0
4476.791,25417.084,703.0
4476.791,25915.483,700.0
4476.791,26413.882,695.0
4476.791,26912.281,688.0
4476.791,27410.589,680.0
4476.791,27908.988,675.0
4476.791,28407.386,668.0
4476.791,28905.785,662.0
4476.791,29404.093,657.0
4476.791,29902.491,654.0
4476.791,30400.89,650.0
4476.791,30899.198,647.0
4476.791,31397.596,643.0
4476.791,31895.995,645.0
4476.791,32394.394,636.0
4476.791,32892.701,635.0
4476.791,33391.1,630.0
4476.791,33889.498,620.0
4476.791,34387.897,621.0
4476.791,34886.204,624.0
4476.791,35384.603,634.0
4476.791,35883.001,624.0
4476.791,36381.4,621.0
4476.791,36879.707,603.0
4476.791,37378.105,589.0
4476.791,37876.503,567.0
4476.791,38374.81,548.0
4476.791,38873.209,543.0
4476.791,39371.607,541.0
4476.791,39870.005,541.0
4476.791,40368.312,539.0
4476.791,40866.71,541.0
4476.791,41365.109,538.0
4476.791,41863.507,536.0
4476.791,42361.813,537.0
4476.791,42860.212,534.0
4476.791,43358.61,531.0
4476.791,43857.008,529.0
4476.791,44355.314,526.0
4476.791,44853.712,524.0
4476.791,45352.11,522.0
4476.791,45850.417,520.0
4476.791,46348.815,521.0
4476.791,46847.213,522.0
4476.791,47345.61,519.0
4476.791,47843.917,518.0
4476.791,48342.314,518.0
